ciclo;grado;estado_eval;codigo;amie;nm_regi;es_regeva;id_zona;id_dist;id_circ;id_prov;id_cant;id_parr;financiamiento;sostenimiento;tp_sexo;na_eano;tp_area;etnibee;quintil;fac_exp;isec;inev;imat;ilyl;icn;ies;nl_inev;nl_imat;nl_ilyl;nl_icn;nl_ies
2018-2019;10;2;FNX62PX495;20H00030;4;1;5;20D01;20D01C01;20;2003;200350;3;3;1;2004;2;4;2;999999;-,666746859;690,58;705,65;698,51;741,2;616,97;0;1;0;1;0
2018-2019;4;2;Y4COLR8544;20H00030;4;1;5;20D01;20D01C01;20;2003;200350;3;3;1;2009;2;4;5;999999;1,463116976;599,67;601,68;571,42;634,21;591,38;0;0;0;0;0
2018-2019;4;2;JFS966E540;20H00030;4;1;5;20D01;20D01C01;20;2003;200350;3;3;1;2010;2;999999;5;999999;1,759699406;736,55;680,45;849,74;643,09;772,9;1;0;2;0;1
2018-2019;10;2;FA5CFHW495;20H00030;4;1;5;20D01;20D01C01;20;2003;200350;3;3;1;2004;2;4;1;999999;-1,392017305;734,79;666,14;794,84;731,37;746,81;1;0;1;1;1
2018-2019;7;2;H9BUT4Y594;20H00030;4;1;5;20D01;20D01C01;20;2003;200350;3;3;1;2007;2;4;1;999999;-1,642375136;649,46;594,56;769,95;699,66;533,67;0;0;1;0;0
2018-2019;4;2;K6CAO8O543;20H00030;4;1;5;20D01;20D01C01;20;2003;200350;3;3;1;2010;2;4;2;999999;-1,160693511;620,18;533,01;612,08;748,66;586,98;0;0;0;1;0
2018-2019;4;2;RTK949C549;20H00030;4;1;5;20D01;20D01C01;20;2003;200350;3;3;2;2010;2;4;1;999999;-2,119041494;734,45;704,77;649,36;696,29;887,4;1;1;0;0;2
2018-2019;7;2;IUOW07S602;20H00030;4;1;5;20D01;20D01C01;20;2003;200350;3;3;2;2007;2;4;1;999999;-1,651447444;698,46;708,29;720,16;773,5;591,9;0;1;1;1;0
2018-2019;7;2;HTW2KB8595;20H00030;4;1;5;20D01;20D01C01;20;2003;200350;3;3;1;2007;2;4;2;999999;-,971686251;681,98;677,66;704,72;726,35;619,19;0;0;1;1;0
2018-2019;4;2;F6GRRY9548;20H00030;4;1;5;20D01;20D01C01;20;2003;200350;3;3;2;2009;2;999999;2;999999;-1,203737291;789,74;728,39;761,75;785,94;882,88;1;1;1;1;2
2018-2019;7;2;KJ7N4Q7595;20H00030;4;1;5;20D01;20D01C01;20;2003;200350;3;3;1;2007;2;4;2;999999;-,991163837;581,43;603,78;621,53;572;528,43;0;0;0;0;0
2018-2019;10;2;OBDSMJM499;20H00030;4;1;5;20D01;20D01C01;20;2003;200350;3;3;1;2004;2;4;2;999999;-,837179252;767,71;753,35;736,99;782,69;797,8;1;1;1;1;1
2018-2019;10;2;KGTFPTX495;20H00030;4;1;5;20D01;20D01C01;20;2003;200350;3;3;1;2004;2;4;2;999999;-,596491045;876,18;789,87;892,87;889,15;932,82;2;1;2;2;2
2018-2019;7;2;5KC6C2P594;20H00030;4;1;5;20D01;20D01C01;20;2003;200350;3;3;1;2007;2;4;4;999999;,876358787;643,97;562,32;726,62;678,79;608,14;0;0;1;0;0
2018-2019;10;2;U048B4B496;20H00030;4;1;5;20D01;20D01C01;20;2003;200350;3;3;1;2004;2;4;4;999999;1,235038907;719,72;634,75;782,99;719,41;741,73;1;0;1;1;1
2018-2019;10;2;G0DPTFE501;20H00030;4;1;5;20D01;20D01C01;20;2003;200350;3;3;2;2003;2;4;2;999999;-1,090279716;605,64;571,59;612,66;634,42;603,9;0;0;0;0;0
2018-2019;10;2;QXJYB3H499;20H00030;4;1;5;20D01;20D01C01;20;2003;200350;3;3;1;2003;2;4;1;999999;-1,359518816;697,88;679,74;658,06;791,42;662,31;0;0;0;1;0
2018-2019;10;2;N781U1Y501;20H00030;4;1;5;20D01;20D01C01;20;2003;200350;3;3;2;2003;2;4;1;999999;-1,502075832;579,95;645,03;577,89;568,14;528,74;0;0;0;0;0
2018-2019;7;2;I0YYD4P600;20H00030;4;1;5;20D01;20D01C01;20;2003;200350;3;3;2;2006;2;4;4;999999;1,245711788;947,62;886,71;985,96;924,97;992,86;2;2;3;2;3
2018-2019;4;2;C3PD1E5548;20H00030;4;1;5;20D01;20D01C01;20;2003;200350;3;3;2;2010;2;4;2;999999;-,605307411;540,36;515,34;594,57;543,21;508,32;0;0;0;0;0
2018-2019;4;2;2YVE8YS547;20H00030;4;1;5;20D01;20D01C01;20;2003;200350;3;3;2;2010;2;4;1;999999;-2,001949657;570,28;560,58;617,24;586,22;517,07;0;0;0;0;0
2018-2019;7;2;D4PAEK0598;20H00030;4;1;5;20D01;20D01C01;20;2003;200350;3;3;1;2007;2;4;2;999999;-,413716269;629,22;634,94;650,65;598,07;633,22;0;0;0;0;0
2018-2019;4;2;4FRSFFE546;20H00030;4;1;5;20D01;20D01C01;20;2003;200350;3;3;2;2009;2;4;1;999999;-1,79521328;520,7;574,36;449;530,18;529,28;0;0;0;0;0
2018-2019;7;2;RFFYX7T598;20H00030;4;1;5;20D01;20D01C01;20;2003;200350;3;3;1;2006;2;4;4;999999;,867808695;658,84;643,51;665,1;661,59;665,15;0;0;0;0;0
2018-2019;10;2;UV4VZ3D496;20H00030;4;1;5;20D01;20D01C01;20;2003;200350;3;3;1;2004;2;4;4;999999;1,18667534;593,03;561,78;568,93;640,46;600,94;0;0;0;0;0
2018-2019;10;2;MLYEC6B498;20H00030;4;1;5;20D01;20D01C01;20;2003;200350;3;3;1;2004;2;1;2;999999;-,453030959;668,12;642,77;748,33;698,16;583,24;0;0;1;0;0
2018-2019;4;2;88ZRFHV547;20H00030;4;1;5;20D01;20D01C01;20;2003;200350;3;3;2;2009;2;1;4;999999;1,240579382;634,88;672,47;583,41;680,55;603,11;0;0;0;0;0
2018-2019;7;2;28UMM38599;20H00030;4;1;5;20D01;20D01C01;20;2003;200350;3;3;2;2007;2;4;4;999999;,831167986;811,77;759,01;916,08;851,51;720,49;2;1;2;2;1
2018-2019;10;2;T01ES82505;20H00030;4;1;5;20D01;20D01C01;20;2003;200350;3;3;2;2002;2;4;3;999999;,446204768;645,38;589,93;708,57;632,28;650,72;0;0;1;0;0
2018-2019;4;2;JZC9DGN547;20H00030;4;1;5;20D01;20D01C01;20;2003;200350;3;3;2;2009;2;3;1;999999;-1,610007698;532,77;545,38;534,93;512,05;538,74;0;0;0;0;0
2018-2019;10;2;N9M30A0499;20H00030;4;1;5;20D01;20D01C01;20;2003;200350;3;3;1;2004;2;4;3;999999;,462391538;688,46;651,13;677,28;765,01;660,41;0;0;0;1;0
2018-2019;10;2;P7Y1AXK497;20H00030;4;1;5;20D01;20D01C01;20;2003;200350;3;3;1;2004;2;3;1;999999;-1,749755215;760,57;698,32;798,34;812,21;733,4;1;0;1;2;1
2018-2019;4;2;AWU56EN540;20H00030;4;1;5;20D01;20D01C01;20;2003;200350;3;3;1;2009;2;4;4;999999;1,29947798;774,2;676,04;696,78;876,14;847,86;1;0;0;2;2
2018-2019;4;1;AZ97ER5547;20H00030;4;1;5;20D01;20D01C01;20;2003;200350;3;3;2;2008;2;3;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999
2018-2019;4;2;U231XJQ548;20H00030;4;1;5;20D01;20D01C01;20;2003;200350;3;3;2;2009;2;4;2;999999;-,942305656;582,23;624,47;561,75;560,43;582,25;0;0;0;0;0
2018-2019;4;2;WZW00IX541;20H00030;4;1;5;20D01;20D01C01;20;2003;200350;3;3;1;2010;2;4;5;999999;1,664279232;923,61;859,54;942,37;962,95;929,58;2;2;2;3;2
2018-2019;10;2;5JFZ5MC500;20H00030;4;1;5;20D01;20D01C01;20;2003;200350;3;3;2;2004;2;2;2;999999;-1,027165676;764,51;694,51;791,86;800,72;770,95;1;0;1;2;1
2018-2019;7;2;PB6D55P600;20H00030;4;1;5;20D01;20D01C01;20;2003;200350;3;3;2;2007;2;4;2;999999;-1,187320066;781,27;781,92;832,03;791,76;719,36;1;1;2;1;1
2018-2019;7;2;BEBW4F4597;20H00030;4;1;5;20D01;20D01C01;20;2003;200350;3;3;1;2007;2;4;5;999999;1,8072087;617,97;532,2;699,32;654,51;585,83;0;0;0;0;0
2018-2019;4;2;TARY1FR544;20H00030;4;1;5;20D01;20D01C01;20;2003;200350;3;3;1;2010;2;4;3;999999;-,303433833;725,47;717,98;774,08;776,17;633,65;1;1;1;1;0
2018-2019;7;2;B8CGCB9595;20H00030;4;1;5;20D01;20D01C01;20;2003;200350;3;3;1;2007;2;4;3;999999;,355646873;718,26;661,86;742,89;738,17;730,12;1;0;1;1;1
2018-2019;4;2;NW00PR6549;20H00030;4;1;5;20D01;20D01C01;20;2003;200350;3;3;2;2009;2;4;1;999999;-1,284116566;823,14;865,73;819,51;816,89;790,45;2;2;2;2;1
2018-2019;10;2;FUP9NCH502;20H00030;4;1;5;20D01;20D01C01;20;2003;200350;3;3;2;2002;2;3;3;999999;,486785497;602,95;622,68;621,98;599,29;567,84;0;0;0;0;0
2018-2019;10;2;JL2W9A4497;20H00030;4;1;5;20D01;20D01C01;20;2003;200350;3;3;1;2002;2;4;2;999999;-1,098499393;564,85;562,35;533,87;613,62;549,57;0;0;0;0;0
2018-2019;7;2;VJGCPRA600;20H00030;4;1;5;20D01;20D01C01;20;2003;200350;3;3;2;2007;2;4;5;999999;1,499833322;798,58;740,46;952,5;723,36;777,98;1;1;3;1;1
2018-2019;10;2;CAU3UCC498;20H00030;4;1;5;20D01;20D01C01;20;2003;200350;3;3;1;2004;2;4;5;999999;1,438995257;699,81;706,89;710,96;742,78;638,59;0;1;1;1;0
2018-2019;7;2;WTSUHMR601;20H00030;4;1;5;20D01;20D01C01;20;2003;200350;3;3;2;2007;2;4;3;999999;-,110647617;642,32;588,86;662,82;691,26;626,34;0;0;0;0;0
2018-2019;7;2;2HD56LM603;20H00030;4;1;5;20D01;20D01C01;20;2003;200350;3;3;2;2007;2;999999;1;999999;-1,572156225;870;729,04;947,85;923,98;879,15;2;1;2;2;2
2018-2019;10;2;GYJAQ5Q499;20H00030;4;1;5;20D01;20D01C01;20;2003;200350;3;3;2;2003;2;4;5;999999;1,459652016;574,34;587,45;573,64;632,44;503,84;0;0;0;0;0
2018-2019;10;2;V66VP4K504;20H00030;4;1;5;20D01;20D01C01;20;2003;200350;3;3;2;2003;2;999999;1;999999;-1,288882442;660,72;592,08;669,4;684,33;697,08;0;0;0;0;0
2018-2019;10;2;HJHFCL0500;20H00030;4;1;5;20D01;20D01C01;20;2003;200350;3;3;2;2004;2;4;2;999999;-,432719871;743,93;669,39;777,55;841,89;686,91;1;0;1;2;0
2018-2019;10;2;7KAVJCI498;20H00030;4;1;5;20D01;20D01C01;20;2003;200350;3;3;1;2004;2;4;4;999999;1,139015617;658,32;617,16;729,89;678,89;607,35;0;0;1;0;0
2018-2019;7;2;214TSAX600;20H00030;4;1;5;20D01;20D01C01;20;2003;200350;3;3;2;2007;2;4;2;999999;-,909726737;777,04;654,36;797,24;919,54;737,03;1;0;1;2;1
2018-2019;4;2;E0WTWFM548;20H00030;4;1;5;20D01;20D01C01;20;2003;200350;3;3;2;2009;2;4;1;999999;-1,728294891;572,98;553,43;484,3;583,73;670,46;0;0;0;0;0
2018-2019;4;2;DITEHDE546;20H00030;4;1;5;20D01;20D01C01;20;2003;200350;3;3;2;2009;2;4;3;999999;,278228716;642,88;640,6;625,2;674,57;631,15;0;0;0;0;0
2018-2019;7;2;OA3PCVL602;20H00030;4;1;5;20D01;20D01C01;20;2003;200350;3;3;2;2007;2;4;4;999999;,63231859;682,19;608,79;737,48;681,05;701,44;0;0;1;0;1
2018-2019;7;2;ACY3ZQJ601;20H00030;4;1;5;20D01;20D01C01;20;2003;200350;3;3;2;2007;2;4;2;999999;-,983735532;702,34;640,5;772,29;716,41;680,16;1;0;1;1;0
2018-2019;7;2;J2TCF2I598;20H00030;4;1;5;20D01;20D01C01;20;2003;200350;3;3;1;2007;2;4;2;999999;-,758673182;660,54;617,12;668,73;696,43;659,87;0;0;0;0;0
2018-2019;10;2;I0AHJFE504;20H00030;4;1;5;20D01;20D01C01;20;2003;200350;3;3;2;2004;2;4;4;999999;1,266548788;722,92;634,14;767,08;750,81;739,65;1;0;1;1;1
2018-2019;10;2;RBBZFL4498;20H00030;4;1;5;20D01;20D01C01;20;2003;200350;3;3;1;2004;2;999999;4;999999;,569174366;721,94;681,85;769,44;749,39;687,09;1;0;1;1;0
2018-2019;10;2;OJOE8PJ500;20H00030;4;1;5;20D01;20D01C01;20;2003;200350;3;3;2;2004;2;4;4;999999;1,212201318;776,21;676,33;657,1;963,79;807,63;1;0;0;3;2
2018-2019;7;2;SGJ4LLO597;20H00030;4;1;5;20D01;20D01C01;20;2003;200350;3;3;1;2006;2;4;5;999999;2,061722174;667,82;720,41;645,06;665,05;640,76;0;1;0;0;0
2018-2019;10;2;UDJYDAX502;20H00030;4;1;5;20D01;20D01C01;20;2003;200350;3;3;2;2003;2;4;5;999999;1,733289333;665,79;613,99;616,67;764,98;667,54;0;0;0;1;0
2018-2019;4;2;SFBVGVB544;20H00030;4;1;5;20D01;20D01C01;20;2003;200350;3;3;1;2010;2;4;1;999999;-1,257278991;794,7;852,08;789,16;763,3;774,25;1;2;1;1;1
2018-2019;7;2;4A82AUT596;20H00030;4;1;5;20D01;20D01C01;20;2003;200350;3;3;1;2007;2;999999;2;999999;-1,169326596;704,62;660,95;822,04;658,35;677,13;1;0;2;0;0
2018-2019;7;2;F0HUE5X602;20H00030;4;1;5;20D01;20D01C01;20;2003;200350;3;3;2;2006;2;4;1;999999;-1,346787198;656,17;688,42;590,58;639,67;706,02;0;0;0;0;1
2018-2019;7;2;H93R3CZ598;20H00030;4;1;5;20D01;20D01C01;20;2003;200350;3;3;1;2007;2;999999;2;999999;-,965447527;552,46;637,38;520,98;523,33;528,14;0;0;0;0;0
2018-2019;4;2;03Y83XG541;20H00030;4;1;5;20D01;20D01C01;20;2003;200350;3;3;1;2010;2;4;3;999999;,191863215;779,3;763,89;736,92;878,9;737,48;1;1;1;2;1
2018-2019;10;2;TDT3FMZ504;20H00030;4;1;5;20D01;20D01C01;20;2003;200350;3;3;2;2004;2;999999;1;999999;-1,351346093;689,47;627,99;693,94;792,38;643,58;0;0;0;1;0
2018-2019;10;2;DLXH6EA497;20H00030;4;1;5;20D01;20D01C01;20;2003;200350;3;3;1;2003;2;4;3;999999;,004756962;975,8;963,18;970,63;987,43;981,97;3;3;3;3;3
2018-2019;10;2;FAS9QAD494;20H00030;4;1;5;20D01;20D01C01;20;2003;200350;3;3;1;2004;2;4;2;999999;-,871653341;707,14;598,47;712,33;856,07;661,69;1;0;1;2;0
2018-2019;4;2;H9L4P9A549;20H00030;4;1;5;20D01;20D01C01;20;2003;200350;3;3;2;2010;2;4;2;999999;-1,201679653;722,16;768,96;711,81;700,37;707,52;1;1;1;1;1
2018-2019;7;2;Z6V0JTF600;20H00030;4;1;5;20D01;20D01C01;20;2003;200350;3;3;2;2007;2;999999;3;999999;,378213475;845,43;704,35;908,9;906,46;862;2;1;2;2;2
2018-2019;10;2;WEB19DI498;20H00030;4;1;5;20D01;20D01C01;20;2003;200350;3;3;1;2004;2;999999;2;999999;-,349738165;621,55;525,29;669,59;654,78;636,55;0;0;0;0;0
2018-2019;10;2;3P4O2QF504;20H00030;4;1;5;20D01;20D01C01;20;2003;200350;3;3;2;2004;2;4;5;999999;1,427645848;618,23;577,53;701,83;631,34;562,22;0;0;1;0;0
2018-2019;10;2;1P98CAX503;20H00030;4;1;5;20D01;20D01C01;20;2003;200350;3;3;2;2003;2;999999;3;999999;,291673585;682,61;572,58;726,58;679,27;752,02;0;0;1;0;1
2018-2019;7;2;97ZLEKN594;20H00030;4;1;5;20D01;20D01C01;20;2003;200350;3;3;1;2007;2;4;4;999999;1,335647604;576,55;594,85;508,48;585,4;617,47;0;0;0;0;0
2018-2019;4;2;Q0PFV82548;20H00030;4;1;5;20D01;20D01C01;20;2003;200350;3;3;2;2009;2;4;4;999999;1,293963195;747,26;786,37;689,8;781,56;731,33;1;1;0;1;1
2018-2019;10;2;C1754FI496;20H00030;4;1;5;20D01;20D01C01;20;2003;200350;3;3;1;2002;2;4;2;999999;-,429654987;621,7;623,58;623,43;670,45;569,33;0;0;0;0;0
2018-2019;4;2;FLYOBKS543;20H00030;4;1;5;20D01;20D01C01;20;2003;200350;3;3;1;2009;2;4;2;999999;-,776114741;821,23;842,37;799,15;838,59;804,8;2;2;1;2;2
2018-2019;10;1;LOF1B2A496;20H00030;4;1;5;20D01;20D01C01;20;2003;200350;3;3;1;2004;2;2;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999
2018-2019;7;2;1BIOE9G594;20H00030;4;1;5;20D01;20D01C01;20;2003;200350;3;3;1;2007;2;4;4;999999;1,035503079;745,08;742,9;811,53;761,05;664,84;1;1;2;1;0
2018-2019;4;2;E5GF83F544;20H00030;4;1;5;20D01;20D01C01;20;2003;200350;3;3;1;2010;2;4;2;999999;-1,200920433;711,35;678,19;709,35;799,61;658,26;1;0;1;1;0
2018-2019;10;2;1MKPRRI504;20H00030;4;1;5;20D01;20D01C01;20;2003;200350;3;3;2;2004;2;4;1;999999;-1,905391694;755,63;720,22;702,98;830,82;768,51;1;1;1;2;1
2018-2019;10;2;PG3BQRP497;20H00030;4;1;5;20D01;20D01C01;20;2003;200350;3;3;1;2004;2;4;1;999999;-1,880361698;651,78;690,91;600,62;681,82;633,79;0;0;0;0;0
2018-2019;4;2;C82F2DA541;20H00030;4;1;5;20D01;20D01C01;20;2003;200350;3;3;1;2009;2;4;3;999999;,082480647;653,97;706,25;616,89;685,69;607,05;0;1;0;0;0
2018-2019;4;2;BS69UBS546;20H00030;4;1;5;20D01;20D01C01;20;2003;200350;3;3;2;2009;2;4;2;999999;-1,020880931;632,4;577,25;682,54;733,22;536,59;0;0;0;1;0
2018-2019;10;2;6LOI5L1503;20H00030;4;1;5;20D01;20D01C01;20;2003;200350;3;3;2;2003;2;4;4;999999;1,32191659;675,79;643,94;698,63;735,53;625,07;0;0;0;1;0
2018-2019;10;2;W0AH8VD497;20H00030;4;1;5;20D01;20D01C01;20;2003;200350;3;3;1;2004;2;2;3;999999;-,187636877;745,73;615,7;800,49;878,32;688,39;1;0;2;2;0
2018-2019;7;2;85GCDQH602;20H00030;4;1;5;20D01;20D01C01;20;2003;200350;3;3;2;2007;2;4;2;999999;-1,195822539;620,99;608,25;629,26;630,95;615,51;0;0;0;0;0
2018-2019;7;2;8FRF9RF602;20H00030;4;1;5;20D01;20D01C01;20;2003;200350;3;3;2;2007;2;4;5;999999;1,443973979;846,96;806,89;947,67;869,41;763,87;2;2;2;2;1
2018-2019;4;2;NBJFRAU546;20H00030;4;1;5;20D01;20D01C01;20;2003;200350;3;3;2;2009;2;4;2;999999;-1,044499779;855,51;900,37;720,93;912,66;888,07;2;2;1;2;2
2018-2019;10;2;CKR76PY501;20H00030;4;1;5;20D01;20D01C01;20;2003;200350;3;3;2;2004;2;3;3;999999;-,142996192;657,82;608,26;707,2;704,7;611,13;0;0;1;1;0
2018-2019;4;2;NOA21OT546;20H00030;4;1;5;20D01;20D01C01;20;2003;200350;3;3;2;2009;2;4;1;999999;-2,006394756;567,11;655,17;561,99;499,69;551,57;0;0;0;0;0
2018-2019;10;2;30TUKAF495;20H00030;4;1;5;20D01;20D01C01;20;2003;200350;3;3;1;2004;2;4;4;999999;,595518158;596,8;621,39;619,9;645;500,92;0;0;0;0;0
2018-2019;10;2;LM4XXCU500;20H00030;4;1;5;20D01;20D01C01;20;2003;200350;3;3;2;2004;2;4;4;999999;,883895477;854,57;717,62;842,23;955,58;902,85;2;1;2;3;2
2018-2019;4;2;UCL5E56545;20H00030;4;1;5;20D01;20D01C01;20;2003;200350;3;3;2;2010;2;4;5;999999;1,778375835;597,08;654,35;552,34;595,22;586,39;0;0;0;0;0
2018-2019;10;2;K96N8XM498;20H00030;4;1;5;20D01;20D01C01;20;2003;200350;3;3;1;2004;2;3;5;999999;1,64088025;637,34;632,58;680,9;608,23;627,64;0;0;0;0;0
2018-2019;4;2;L1IMLTC545;20H00030;4;1;5;20D01;20D01C01;20;2003;200350;3;3;1;2010;2;4;3;999999;,336808998;591,81;588,24;577,2;589,11;612,7;0;0;0;0;0
2018-2019;10;2;FFLFLF3498;20H00030;4;1;5;20D01;20D01C01;20;2003;200350;3;3;1;2003;2;4;3;999999;,276147896;609,66;539,02;576,29;715,02;608,33;0;0;0;1;0
2018-2019;4;2;WD0LRU1544;20H00030;4;1;5;20D01;20D01C01;20;2003;200350;3;3;1;2010;2;4;3;999999;-,238945796;655,6;615,88;618,26;718;670,26;0;0;0;1;0
2018-2019;10;2;GEY1JJ8498;20H00030;4;1;5;20D01;20D01C01;20;2003;200350;3;3;1;2001;2;4;1;999999;-1,235107401;668,3;638,77;669,13;684,07;681,24;0;0;0;0;0
2018-2019;7;2;ADNSM5W596;20H00030;4;1;5;20D01;20D01C01;20;2003;200350;3;3;1;2006;2;3;1;999999;-1,58917987;641,02;614,78;682,84;603,99;662,47;0;0;0;0;0
2018-2019;7;2;I8T91BC595;20H00030;4;1;5;20D01;20D01C01;20;2003;200350;3;3;1;2006;2;4;2;999999;-,323146299;710,8;591,65;748,87;769,69;732,98;1;0;1;1;1
2018-2019;10;1;ZFAHFNL593;20H00030;4;1;5;20D01;20D01C01;20;2003;200350;3;3;1;2001;2;4;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999
2018-2019;7;1;6LGGO85596;20H00030;4;1;5;20D01;20D01C01;20;2003;200350;3;3;1;2007;2;3;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999
2018-2019;4;2;HYB1Z46545;20H00030;4;1;5;20D01;20D01C01;20;2003;200350;3;3;1;2009;2;4;4;999999;,589588762;745,23;695,56;719,79;864,68;700,9;1;0;1;2;1
2018-2019;7;2;LJUUY7O603;20H00030;4;1;5;20D01;20D01C01;20;2003;200350;3;3;2;2007;2;4;1;999999;-1,621370929;665,72;605,04;682,89;676,1;698,84;0;0;0;0;0
2018-2019;4;2;4FBDA93546;20H00030;4;1;5;20D01;20D01C01;20;2003;200350;3;3;2;2009;2;999999;2;999999;-,847253402;631,81;575,53;622,09;639,85;689,76;0;0;0;0;0
2018-2019;7;2;CJWQPTE599;20H00030;4;1;5;20D01;20D01C01;20;2003;200350;3;3;1;2007;2;4;5;999999;2,095651262;798,72;696,94;822,34;892,79;782,79;1;0;2;2;1
2018-2019;10;2;EFE0PE2497;20H00030;4;1;5;20D01;20D01C01;20;2003;200350;3;3;1;2004;2;3;1;999999;-2,014322601;641,73;683,86;610,92;628,62;643,5;0;0;0;0;0
2018-2019;4;2;EW5Q2L1549;20H00030;4;1;5;20D01;20D01C01;20;2003;200350;3;3;2;2009;2;4;4;999999;1,388635448;634,45;678,33;619,95;567,55;671,98;0;0;0;0;0
2018-2019;7;2;EE4Z69C595;20H00030;4;1;5;20D01;20D01C01;20;2003;200350;3;3;1;2007;2;4;3;999999;,044297158;912,32;930;887,32;937,59;894,36;2;2;2;2;2
2018-2019;7;2;AA6XQ2Q599;20H00030;4;1;5;20D01;20D01C01;20;2003;200350;3;3;2;2007;2;4;4;999999;1,037519756;674,39;651,68;702,77;750,94;592,18;0;0;1;1;0
2018-2019;7;2;XBMLDI6595;20H00030;4;1;5;20D01;20D01C01;20;2003;200350;3;3;1;2006;2;4;1;999999;-1,46222626;606,09;553,39;668,77;596,91;605,3;0;0;0;0;0
2018-2019;10;2;BNB51UY495;20H00030;4;1;5;20D01;20D01C01;20;2003;200350;3;3;1;2002;2;999999;1;999999;-1,727190306;639,56;532,32;617,3;718,96;689,65;0;0;0;1;0
2018-2019;10;2;3UMYYRI502;20H00030;4;1;5;20D01;20D01C01;20;2003;200350;3;3;2;2003;2;2;3;999999;,349707807;631,87;605,2;637,8;678,52;605,96;0;0;0;0;0
2018-2019;10;2;0ZAR5IH497;20H00030;4;1;5;20D01;20D01C01;20;2003;200350;3;3;1;2004;2;1;3;999999;,494838554;830,3;769,29;868,07;819,48;864,37;2;1;2;2;2
2018-2019;4;2;76C6S78548;20H00030;4;1;5;20D01;20D01C01;20;2003;200350;3;3;2;2009;2;4;2;999999;-,724436008;550,51;551,2;664,69;479,77;506,39;0;0;0;0;0
2018-2019;7;2;VBHME0Q595;20H00030;4;1;5;20D01;20D01C01;20;2003;200350;3;3;1;2006;2;4;1;999999;-2,221467332;685,52;674,95;706,78;682,48;677,89;0;0;1;0;0
2018-2019;10;2;UJIFUDU496;20H00030;4;1;5;20D01;20D01C01;20;2003;200350;3;3;1;2004;2;4;1;999999;-2,076776849;725,57;661,18;759,87;740,88;740,36;1;0;1;1;1
2018-2019;7;2;V8ZE7D5596;20H00030;4;1;5;20D01;20D01C01;20;2003;200350;3;3;1;2007;2;4;4;999999;,765093324;870,61;661,71;952,44;918,83;949,45;2;0;3;2;2
2018-2019;10;2;7Z79O5A499;20H00030;4;1;5;20D01;20D01C01;20;2003;200350;3;3;1;2003;2;4;5;999999;1,638772246;711,44;685,28;711,06;757,16;692,27;1;0;1;1;0
2018-2019;7;2;PV4BWCO599;20H00030;4;1;5;20D01;20D01C01;20;2003;200350;3;3;1;2007;2;4;5;999999;1,953821435;644,71;615,66;690,67;668,07;604,43;0;0;0;0;0
2018-2019;10;2;EMPQ2J1500;20H00030;4;1;5;20D01;20D01C01;20;2003;200350;3;3;2;2004;2;4;4;999999;,609516706;735,94;670,03;799,89;807,55;666,28;1;0;1;2;0
2018-2019;10;2;W6MOI7M500;20H00030;4;1;5;20D01;20D01C01;20;2003;200350;3;3;2;2003;2;4;4;999999;,822064088;843,09;957,02;742,62;971,64;701,09;2;3;1;3;1
2018-2019;10;2;HA438O8501;20H00030;4;1;5;20D01;20D01C01;20;2003;200350;3;3;2;2003;2;4;5;999999;1,534684395;708,52;683,52;750,94;753,21;646,42;1;0;1;1;0
2018-2019;4;2;XATY3IG544;20H00030;4;1;5;20D01;20D01C01;20;2003;200350;3;3;1;2009;2;4;3;999999;-,024365367;676,39;559,97;712,92;756,27;676,41;0;0;1;1;0
2018-2019;4;2;OEFC0JU543;20H00030;4;1;5;20D01;20D01C01;20;2003;200350;3;3;1;2010;2;3;1;999999;-1,979827701;606,35;496,94;695,65;619,9;612,9;0;0;0;0;0
2018-2019;10;2;A9QGIPJ503;20H00030;4;1;5;20D01;20D01C01;20;2003;200350;3;3;2;2004;2;4;4;999999;1,191663638;971,43;1000;956,28;973,4;956,05;3;3;3;3;3
2018-2019;7;2;L9EKDV2602;20H00030;4;1;5;20D01;20D01C01;20;2003;200350;3;3;2;2007;2;4;4;999999;,621935538;733,5;639,82;777,51;781,65;735,04;1;0;1;1;1
2018-2019;4;2;UU7SXXR543;20H00030;4;1;5;20D01;20D01C01;20;2003;200350;3;3;1;2009;2;4;5;999999;1,663061933;742,73;856,01;812,04;648,45;654,43;1;2;2;0;0
2018-2019;7;2;PNW387R601;20H00030;4;1;5;20D01;20D01C01;20;2003;200350;3;3;2;2007;2;4;4;999999;,92670239;755,34;646,63;787,07;865,04;722,6;1;0;1;2;1
2018-2019;7;2;TEM2E6L594;20H00030;4;1;5;20D01;20D01C01;20;2003;200350;3;3;1;2007;2;4;4;999999;,740972401;594,11;552,46;660,89;613,87;549,21;0;0;0;0;0
2018-2019;7;2;9XK5BFW597;20H00030;4;1;5;20D01;20D01C01;20;2003;200350;3;3;1;2007;2;4;4;999999;1,342676833;784,23;702,09;902,23;772,59;760,01;1;1;2;1;1
